idx,spindle_temp,vibration_rms,coolant_flow,overheat_prob,P_K1,P_K2,P_K3,P_K4,threshold_based_action,threshold_based_cause,threshold_based_procedure_names,threshold_based_procedure_ids,threshold_based_total_cost_eur,cost_only_action,cost_only_cause,cost_only_procedure_names,cost_only_procedure_ids,cost_only_total_cost_eur,cost_only_best_J_maint
531,92.58164875008119,1.8457542771649258,1.1271875655021317,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
532,97.6806199654834,2.690757751188062,0.5151821096413722,0.36862579187983163,0.9972558903700425,0.9103244423739019,0.8749021278558268,0.9080517121086034,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
533,114.65101406256014,1.2734425466940869,1.2293975089348235,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
534,76.51718305156047,0.4138261144011639,1.8393353460440225,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
535,88.04983559197684,1.2664280258291747,1.7942587782521353,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
536,63.136727745328535,2.427084462361565,1.4210184815583846,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
537,45.046271346800715,2.6518714580318625,1.7093517822480608,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
538,58.2524461945235,0.9610727980975432,0.3781229949537228,0.7859128158716552,0.7930429411913132,0.9357763108973801,0.7486925989857093,0.8990468643630922,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K2,RepairFan,P1,150.0,1.3796108730210077
539,111.32777251492587,1.647274715965135,1.2157222855224008,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
540,104.69456184754827,0.931626414716646,0.8242322437135152,0.018540942863487585,0.7930429411913132,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
541,49.865608575173546,0.2706453211232608,0.9288344004982447,0.21840745752266927,0.811470674860417,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
542,85.58352828007926,2.307804946118699,1.1802985062399272,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
543,112.80515358832912,0.48939754490744913,0.6805370453217054,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
544,66.79561266141548,0.6458332219056596,0.8476384457078265,0.1559480105275248,0.811470674860417,0.7923270967442447,0.8938050009600962,0.86444736921397,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
545,93.78464356055568,0.4597652350062629,1.7379587375387469,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
546,104.75733798990558,2.7432169964061366,1.2139942980909149,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
547,47.5390294478112,1.6222532993761316,1.9705465468082235,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
548,61.72975771659121,2.9292960336595475,1.9285754048540358,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
549,49.42327103017398,2.681755841110374,0.21267798912385238,0.7512171138885846,0.9972558903700425,0.9357763108973801,0.7486925989857093,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
550,60.29642297412788,2.301151259545878,1.5731451260938154,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
551,60.552491892774626,2.2994722394833262,0.6408572795875382,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
552,117.8070146447673,0.8314355330345874,1.6258953119987218,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
553,109.53250038248328,1.415449400233392,0.48896234389821513,0.36862579187983163,0.9972558903700425,0.9103244423739019,0.8749021278558268,0.9080517121086034,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
554,114.34238040645981,0.9739825359682522,0.6103053663520726,0.018540942863487585,0.7930429411913132,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
555,91.23160463247665,2.8376440523318234,1.8569930697774322,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
556,82.41406673341844,0.8234945549982138,1.7916614213977096,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
557,51.142279732974636,1.9748865082788751,1.4908769323780169,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
558,71.0702100011509,2.9027378934174877,0.1861780836157798,0.578929441296426,0.9972558903700425,0.7923270967442447,0.7486925989857093,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
559,75.23472990392366,0.2678378484977304,1.8211141957257266,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
560,105.68240623930788,1.9209533997483341,1.7419968720618337,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
561,48.11235096429547,1.0918899573010927,1.0188640955252932,0.279530032664781,0.7930429411913132,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
562,89.19217842124857,1.554325852735932,1.0623508146301293,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
563,99.83331682152772,0.9661698327731916,0.751037146011698,0.018540942863487585,0.7930429411913132,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
564,61.65805229289366,0.9610096955134838,1.619427764301261,0.279530032664781,0.7930429411913132,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
565,42.68669435170384,1.8092027865022144,0.3260983976361136,0.7512171138885846,0.9972558903700425,0.9357763108973801,0.7486925989857093,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
566,97.22440554792254,0.7369960956597766,0.9385061894785067,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
567,69.0702945443245,1.4895884579748424,0.587787616689122,0.7024333019595443,0.9972558903700425,0.7923270967442447,0.8938050009600962,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
568,103.17115924716316,0.9639440569344241,1.461009573868293,0.018540942863487585,0.7930429411913132,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
569,92.44300364252513,2.0542048729792883,0.28478743209923274,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
570,71.90356404383135,2.8431589088134106,0.4650825847147322,0.5559542695800941,0.9972558903700425,0.7923270967442447,0.8749021278558268,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
571,119.44669770258818,1.2034518695243577,1.3974981124394603,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
572,48.126462562364935,0.1609068222122627,0.39036846844810835,0.6181523336133433,0.811470674860417,0.9357763108973801,0.7486925989857093,0.8990468643630922,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K2,RepairFan,P1,150.0,1.3796108730210077
573,67.47704028466079,0.5037507805370531,0.9010014931092065,0.1559480105275248,0.811470674860417,0.7923270967442447,0.8938050009600962,0.86444736921397,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
574,87.46869421158462,2.8651047211884135,0.8343839185664528,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
575,56.392312706552524,1.4757673069877768,1.7244367360548556,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
576,83.3890220686126,1.2644929954122985,1.2753848527879397,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
577,56.487368068286806,2.0228582651650813,1.6523236635539238,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
578,118.03588629041042,0.6730857058327879,0.9068687728106795,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
579,62.75926726643385,1.488416754039228,1.5574591606321966,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
580,62.09978288433877,1.4542141547928422,1.8793534875773867,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
581,99.28741690656585,1.2152684153783546,0.8443279534337842,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
582,76.9061654874128,1.3640632629509681,1.2415530987585037,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
583,88.65651819067355,1.7673928194086663,0.2884423970833807,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
584,95.83616676119615,0.8264151473555874,0.06774345058601883,0.5854251442713096,0.811470674860417,0.9103244423739019,0.7486925989857093,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
585,86.17475458672038,2.637827151349036,1.8741365781730668,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
586,57.9993329178651,2.5188270563508306,1.9818321219966033,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
587,62.39069075074013,0.3946888754748441,0.3040736788900824,0.6181523336133433,0.811470674860417,0.9357763108973801,0.7486925989857093,0.8990468643630922,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K2,RepairFan,P1,150.0,1.3796108730210077
588,53.55137216188115,1.3836495558506008,0.356953307995993,0.7512171138885846,0.9972558903700425,0.9357763108973801,0.7486925989857093,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
589,40.196731437757265,0.14767656918389438,1.346073969831799,0.21840745752266927,0.811470674860417,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
590,88.472849227507,2.0372577865224097,0.5951815674755698,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
591,46.33582291918589,0.08607231742868793,1.2890739097805948,0.21840745752266927,0.811470674860417,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
592,109.15537025643931,2.662818841481162,1.4278963868812333,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
593,44.91495070551749,0.5729380916535133,0.1312314074521852,0.6181523336133433,0.811470674860417,0.9357763108973801,0.7486925989857093,0.8990468643630922,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K2,RepairFan,P1,150.0,1.3796108730210077
594,107.00397916197802,1.7812637406001541,1.5110177496919701,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
595,66.6098472404889,2.8619972631643518,0.49751816621696743,0.5559542695800941,0.9972558903700425,0.7923270967442447,0.8749021278558268,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
596,51.613616452911224,0.1330575569954887,0.6470488900177682,0.21840745752266927,0.811470674860417,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
597,108.30378559194688,0.5729912182999454,0.4599448520713312,0.5682271699260382,0.811470674860417,0.9103244423739019,0.8749021278558268,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
598,62.577347102872,2.094912555847915,1.7037206065538815,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
599,83.80474796994226,0.6259437509007699,1.6189404208941587,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
600,104.67825350468125,2.9588176332971274,0.7694500132463162,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
601,119.53970241038911,0.7754214185351214,0.4927586684337457,0.5682271699260382,0.811470674860417,0.9103244423739019,0.8749021278558268,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
602,46.97951784727093,1.065432131041768,0.5896498653701221,0.279530032664781,0.7930429411913132,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
603,111.9804887413829,2.906294069174962,0.15468445232290318,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
604,54.48215069413849,1.2435099588542826,0.7845428082222872,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
605,66.33939892508678,0.30651005551133415,1.035386004334661,0.1559480105275248,0.811470674860417,0.7923270967442447,0.8938050009600962,0.86444736921397,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
606,56.68408945193745,0.11192588929752112,0.23447897369724502,0.6181523336133433,0.811470674860417,0.9357763108973801,0.7486925989857093,0.8990468643630922,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K2,RepairFan,P1,150.0,1.3796108730210077
607,41.50226700834147,1.7207143547266144,0.3282289621195582,0.7512171138885846,0.9972558903700425,0.9357763108973801,0.7486925989857093,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
608,71.72381252509129,0.4391141272177419,1.6880425381445077,0.1559480105275248,0.811470674860417,0.7923270967442447,0.8938050009600962,0.86444736921397,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
609,77.74622844742558,0.026715806986302604,1.1916921195570909,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
610,56.045150052462546,0.821443866478138,1.0253677356280158,0.21840745752266927,0.811470674860417,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
611,66.5826926690519,1.4033788188085081,1.7672237872669798,0.7024333019595443,0.9972558903700425,0.7923270967442447,0.8938050009600962,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
612,40.97740054845782,1.5868292547598637,1.1465200449774338,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
613,40.89712794466447,2.544262558648106,0.7846100715729118,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
614,74.04914162729075,0.04818399419524044,0.16878249819043578,0.5854251442713096,0.811470674860417,0.9103244423739019,0.7486925989857093,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
615,109.50261614066336,1.8641709617328237,1.9880509953121324,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
616,62.7134525490017,2.503356903688173,0.5499220042096655,0.7250741531729615,0.9972558903700425,0.9357763108973801,0.8749021278558268,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
617,51.25739704900149,0.7725764953268407,1.6377393234945494,0.21840745752266927,0.811470674860417,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
618,44.47019644230788,0.29898438854122233,0.8379514709882823,0.21840745752266927,0.811470674860417,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
619,60.71099011481603,1.9019722007004174,1.656997308962248,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
620,81.46752752873495,1.9676368305167329,1.901086784182911,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
621,85.75131614173587,1.4977142816567321,0.4165394495158776,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
622,102.74101075728112,1.4530807688476322,1.3867815959033827,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
623,85.63267182166109,1.7715809200084127,1.1634640798241178,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
624,87.44396638011159,2.565937255718951,0.7813373422251126,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
625,80.95984828041408,1.4010235265148359,1.0616333926858288,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
626,107.31904400555737,0.11335357995991902,0.8941832653540038,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
627,41.796639878827875,1.9055059301155106,0.36840554373558154,0.7512171138885846,0.9972558903700425,0.9357763108973801,0.7486925989857093,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
628,55.12377890494353,1.3407740109210118,1.618816219099515,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
629,100.57652094811574,0.5754686112521137,0.4862556738892596,0.5682271699260382,0.811470674860417,0.9103244423739019,0.8749021278558268,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
630,53.41279089935958,1.484291947466137,1.3041481444180139,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
631,61.584112117864095,1.6084388701543586,1.3992057529400985,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
632,104.03665691812746,0.9689407290259044,0.10309127817286523,0.38843926799089806,0.7930429411913132,0.9103244423739019,0.7486925989857093,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
633,40.27690843890391,1.6689982466006403,0.35301740117311753,0.7512171138885846,0.9972558903700425,0.9357763108973801,0.7486925989857093,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
634,44.80184004056396,1.6685586311896008,1.9126627267883798,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
635,46.011430984118896,0.8339008502646951,1.1319913543007394,0.21840745752266927,0.811470674860417,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
636,90.78194440554076,2.0148823779901797,0.36440092137893765,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
637,73.73167322106298,2.191408174662299,0.29893411007685144,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
638,112.35180785992667,1.1759343065422354,0.3269947403741069,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
639,58.84311940874294,1.6273237809808228,1.678428553646845,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
